,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
345,600973,宝胜股份,0.21,38.41,,5.94,,28624.53,37.85,,10-30
346,002862,实丰文化,0.05,-132.31,,1.17,,620.94,-132.01,,10-30
347,600208,新湖中宝,0.24,-23.82,,5.3,,205224.12,-24.94,,10-30
348,000906,浙商中拓,0.88,57.14,,19.09,,61024.79,50.14,,10-30
349,688178,万德斯,0.84,-34.38,,6.18,,7172.73,-32.24,,10-30
350,002558,巨人网络,0.46,4.55,,8.66,,87426.6,4.38,,10-30
351,600626,申达股份,0.07,-147.24,,2.88,,7289.7,-161.4,,10-30
352,601086,国芳集团,0.13,62.5,,4.55,,8585.22,55.31,,10-30
353,000429,粤高速A,0.67,294.12,,16.2,,139425.0,303.89,,10-30
354,600647,同达创业,0.06,116.41,,2.54,,770.88,116.48,,10-30
355,600266,城建发展,0.18,-38.12,,1.74,,55209.62,-34.66,,10-30
356,603915,国茂股份,0.74,45.1,,12.82,,34481.59,45.67,,10-30
357,600665,天地源,0.33,116.27,,7.1,,28595.01,116.22,,10-30
358,002607,中公教育,-0.14,-166.67,,-23.26,,-89089.81,-167.45,,10-30
359,000536,华映科技,-0.0,-102.03,,-0.22,,-1183.05,-102.02,,10-30
360,603556,海兴电力,0.36,-54.43,,3.29,,17765.06,-54.42,,10-30
361,600418,江淮汽车,0.1,400.0,,1.48,,19482.22,359.98,,10-30
362,002081,金螳螂,0.53,-16.83,,8.14,,140741.03,-17.87,,10-30
363,688611,杭州柯林,0.66,,,5.7,,3300.14,18.87,,10-30
364,002735,王子新材,0.23,-25.81,,6.1,,4839.44,11.19,,10-30
365,000705,浙江震元,0.17,-18.38,,3.19,,5698.17,-18.38,,10-30
366,600446,金证股份,0.24,-12.7,,7.63,,22061.67,-7.46,,10-30
367,601956,东贝集团,0.04,-82.77,,1.36,,2298.23,-70.6,,10-30
368,600072,中船科技,0.12,475.0,,2.15,,8433.95,479.11,,10-30
369,600470,六国化工,0.46,64.29,,16.08,,24022.34,61.68,,10-30
370,601997,贵阳银行,1.26,-5.26,12.57,10.29,-1.19,435079.5,2.01,,10-30
371,600091,*ST明科,-0.07,7677.78,,-3.61,,-3156.63,7948.13,,10-30
372,002770,*ST科迪,0.1,11355.56,,52.63,,11290.02,10844.97,,10-30
373,600493,凤竹纺织,0.27,339.84,,9.2,,7357.77,340.15,,10-30
374,688711,宏微科技,0.61,125.93,,14.53,,4656.82,152.62,,10-30
375,603015,弘讯科技,0.2,66.67,,6.1,,7997.73,70.94,,10-30
376,600876,洛阳玻璃,0.58,293.6,,15.29,,32695.41,298.67,,10-30
377,688787,海天瑞声,0.77,,,5.26,,2565.84,-50.48,,10-30
378,000800,一汽解放,0.77,33.82,,13.53,,356787.48,34.59,,10-30
379,603690,至纯科技,0.6,85.09,,5.48,,18816.54,127.96,,10-30
380,600146,*ST环球,-0.09,-55.0,,-9.76,,-4083.88,-56.1,,10-30
381,603722,阿科力,0.78,122.86,,11.45,,6861.18,129.23,,10-30
382,600170,上海建工,0.29,26.09,,8.87,,295954.7,31.95,,10-30
383,603767,中马传动,0.16,0.0,,3.4,,5015.54,0.16,,10-30
384,600973,宝胜股份,0.21,38.41,,5.94,,28624.53,37.85,,10-30
385,002862,实丰文化,0.05,-132.31,,1.17,,620.94,-132.01,,10-30
386,600208,新湖中宝,0.24,-23.82,,5.3,,205224.12,-24.94,,10-30
387,000906,浙商中拓,0.88,57.14,,19.09,,61024.79,50.14,,10-30
388,688178,万德斯,0.84,-34.38,,6.18,,7172.73,-32.24,,10-30
389,002558,巨人网络,0.46,4.55,,8.66,,87426.6,4.38,,10-30
390,600626,申达股份,0.07,-147.24,,2.88,,7289.7,-161.4,,10-30
391,601086,国芳集团,0.13,62.5,,4.55,,8585.22,55.31,,10-30
392,000429,粤高速A,0.67,294.12,,16.2,,139425.0,303.89,,10-30
393,600647,同达创业,0.06,116.41,,2.54,,770.88,116.48,,10-30
394,600266,城建发展,0.18,-38.12,,1.74,,55209.62,-34.66,,10-30
395,603915,国茂股份,0.74,45.1,,12.82,,34481.59,45.67,,10-30
396,600665,天地源,0.33,116.27,,7.1,,28595.01,116.22,,10-30
397,002607,中公教育,-0.14,-166.67,,-23.26,,-89089.81,-167.45,,10-30
398,000536,华映科技,-0.0,-102.03,,-0.22,,-1183.05,-102.02,,10-30
399,600284,浦东建设,0.34,28.1,,4.98,,32510.58,28.1,,10-30
400,000993,闽东电力,0.28,-2810.68,,6.47,,12787.58,-2798.06,,10-30
401,603939,益丰药房,0.98,-12.42,,10.6,,69595.65,17.86,,10-30
402,601366,利群股份,0.12,100.0,,2.2,,10587.29,101.21,,10-30
403,000573,粤宏远A,0.21,-1773.6,,8.2,,13350.99,-1780.98,,10-30
404,600322,天房发展,-0.12,-537.68,,,,-13356.74,-537.74,,10-30
405,603996,*ST中新,-1.04,-20.06,,,,-31205.76,-20.07,,10-30
406,601555,东吴证券,0.49,19.51,,6.72,,190510.13,27.71,,10-30
407,600739,辽宁成大,1.22,-25.89,,7.54,,187206.94,-25.89,,10-30
408,601611,中国核建,0.36,9.09,,7.76,,104133.53,9.56,,10-30
409,002362,汉王科技,0.16,-49.4,,2.63,,4003.16,-43.0,,10-30
410,601688,华泰证券,1.23,25.51,,8.31,,1104858.6,25.0,,10-30
411,002052,ST同洲,-0.08,-11.19,,-28.35,,-5742.63,-11.19,,10-30
412,600015,华夏银行,0.87,17.57,15.01,5.92,5.82,1619500.0,14.7,,10-30
413,603520,司太立,0.9,7.14,,11.1,,21949.53,10.61,,10-30
414,600793,宜宾纸业,0.14,-123.33,,4.07,,2495.69,-123.33,,10-30
415,601866,中远海发,0.33,167.18,,18.87,,398831.61,138.53,,10-30
416,000688,国城矿业,0.14,78.16,,6.19,,15461.28,78.18,,10-30
417,600811,东方集团,0.07,-44.03,,1.26,,26734.06,-44.06,,10-30
418,600456,宝钛股份,1.01,79.63,,8.4,,47123.33,95.06,,10-30
419,300041,回天新材,0.53,9.32,,10.61,,21771.17,10.72,,10-30
420,601869,长飞光纤,0.75,38.89,,6.09,,56415.38,38.98,,10-30
421,002726,龙大肉食,0.33,-46.77,,9.05,,32778.42,-46.62,,10-30
422,601918,新集能源,0.7,366.67,,23.22,,181777.7,362.06,,10-30
423,600060,海信视像,0.48,9.32,,3.99,,62595.34,8.79,,10-30
424,000732,泰禾集团,-0.31,-61.37,,-5.34,,-76219.18,-61.36,,10-30
425,002120,韵达股份,0.27,-22.86,,5.29,,78119.42,-23.41,,10-30
426,600850,电科数字,0.61,5.82,,9.26,,26092.67,5.82,,10-30
427,603005,晶方科技,1.01,21.69,,11.68,,41361.15,54.26,,10-30
428,600099,林海股份,0.03,316.42,,1.26,,612.28,315.2,,10-30
429,603657,春光科技,0.67,-4.29,,9.25,,8962.9,-4.53,,10-30
430,600501,航天晨光,0.1,150.0,,1.91,,4114.2,149.71,,10-30
431,688766,普冉股份,7.9,,,34.75,,22273.34,,,10-30
432,002158,汉钟精机,0.68,50.63,,15.16,,36356.89,50.99,,10-30
433,688051,佳华科技,-0.07,-105.6,,-0.36,,-535.75,-106.07,,10-30
434,600139,ST西源,-0.9,3389.15,,,,-59585.48,3385.11,,10-30
435,603709,中源家居,0.12,-72.73,,1.47,,946.79,-73.27,,10-30
436,600545,卓郎智能,-0.15,112.41,,-7.3,,-27231.6,103.79,,10-30
437,688077,大地熊,1.31,227.5,,11.03,,10509.1,224.71,,10-30
438,002499,*ST科林,-0.19,159.0,,-79.68,,-3534.6,158.98,,10-30
439,600563,法拉电子,2.45,50.31,,18.23,,55141.32,50.12,,10-30
440,688096,京源环保,0.31,-18.42,,4.38,,3289.42,-9.55,,10-30
441,600962,国投中鲁,0.01,45.45,,0.41,,293.69,45.15,,10-30
442,603103,横店影视,0.1,-117.24,,4.3,,6494.38,-117.65,,10-30
443,600179,安通控股,0.17,-145.95,,11.51,,73519.55,-234.2,,10-30
444,002852,道道全,0.34,3.03,,5.06,,9404.37,4.26,,10-30
445,600581,八一钢铁,1.45,644.62,,39.63,,222889.9,636.74,,10-30
446,600982,宁波能源,0.14,5.56,,4.37,,15470.32,3.59,,10-30
447,603127,昭衍新药,0.95,82.69,,4.54,,24800.62,109.67,,10-30
448,603166,福达股份,0.26,18.18,,6.93,,15884.0,20.23,,10-30
449,002886,沃特股份,0.22,-44.18,,4.46,,5027.82,6.43,,10-30
450,600616,金枫酒业,-0.03,,,-1.19,,-2308.2,-2757.16,,10-30
451,688187,时代电气,1.02,-19.69,,4.92,,120233.83,-19.69,,10-30
452,600637,东方明珠,0.3,-22.7,,3.42,,100086.31,-23.44,,10-30
453,688218,江苏北人,0.12,0.0,,1.71,,1454.8,6.83,,10-30
454,002581,未名医药,0.53,-427.75,,15.17,,34745.3,-427.8,,10-30
455,000504,南华生物,-0.03,141.07,,-37.56,,-840.15,140.33,,10-30
456,000961,中南建设,0.72,-26.1,,9.54,,276501.77,-24.96,,10-30
457,603898,好莱客,0.75,27.12,,8.53,,23381.82,30.05,,10-30
458,600654,ST中安,-0.25,25.0,,,,-31825.94,23.88,,10-30
459,601162,天风证券,0.08,-29.82,,2.85,,63467.68,-9.61,,10-30
460,600275,*ST昌鱼,-0.04,-3.53,,-69.18,,-2086.93,-3.54,,10-30
461,000980,*ST众泰,-0.49,-36.36,,,,-99017.17,-36.65,,10-30
462,002288,超华科技,0.11,-519.31,,6.19,,10120.44,-519.59,,10-30
463,688305,科德数控,0.62,,,7.59,,4662.89,251.72,,10-30
464,688329,艾隆科技,0.56,,,6.09,,3965.62,38.91,,10-30
465,600713,南京医药,0.33,21.77,,7.97,,34632.71,22.52,,10-30
466,601398,工商银行,0.69,7.81,,8.86,,25182100.0,10.12,,10-30
467,605006,山东玻纤,0.9,309.09,,22.9,,44993.06,387.57,,10-30
468,600730,中国高科,0.02,-5.56,,0.54,,1026.04,-4.01,,10-30
469,601595,上海电影,0.03,-105.08,,0.78,,1475.59,-105.55,,10-30
470,002027,分众传媒,0.31,100.66,,23.92,,442255.59,100.81,,10-30
471,000627,天茂集团,0.07,-40.58,,1.62,,35250.67,-38.76,,10-30
472,605118,力鼎光电,0.29,-6.73,,9.97,,11578.65,1.25,,10-30
473,600000,浦发银行,1.34,-7.59,18.83,7.25,-5.75,4153600.0,-7.17,,10-30
474,002695,煌上煌,0.36,-20.0,,7.38,,18353.81,-21.32,,10-30
475,000656,金科股份,0.8,-3.61,,12.08,,452762.92,2.04,,10-30
476,003043,华亚智能,1.13,15.31,,12.29,,8277.24,40.43,,10-30
477,600782,新钢股份,1.1,86.44,,13.86,,343004.75,81.78,,10-30
478,600409,三友化工,0.74,4626.92,,12.55,,152227.63,4612.75,,10-30
479,688606,奥泰生物,9.57,,,20.89,,48231.52,27.71,,10-30
480,600685,中船防务,0.0,-99.82,,0.04,,609.96,-99.82,,10-30
481,601233,桐昆股份,2.71,176.53,,20.78,,616122.72,241.9,,10-30
482,002622,融钰集团,0.0,-104.24,,0.14,,119.07,-104.3,,10-30
483,600302,标准股份,-0.1,-3109.09,,-2.87,,-3437.54,-3131.0,,10-30
484,002966,苏州银行,0.74,17.46,,7.97,,246207.65,17.12,,10-30
485,002312,川发龙蟒,0.56,18.24,,15.93,,89393.34,42.26,,10-30
486,000572,海马汽车,-0.1,-27.07,,-4.9,,-17103.38,-27.06,,10-30
487,603363,傲农生物,-0.78,-191.76,,-19.51,,-50286.77,-200.12,,10-30
488,600339,中油工程,0.15,29.88,,3.26,,81316.35,29.98,,10-30
489,002019,亿帆医药,0.24,-67.57,,3.39,,29076.34,-68.09,,10-30
490,600756,浪潮软件,-0.11,-66.67,,-1.73,,-3649.43,-65.46,,10-30
491,688521,芯原股份,-0.04,-78.95,,-0.83,,-2181.63,-74.5,,10-30
492,601686,友发集团,0.4,,,9.62,,57591.19,-47.77,,10-30
493,603486,科沃斯,2.38,428.89,,36.24,,133046.41,432.05,,10-30
494,600379,宝光股份,0.1,7.77,,5.69,,3298.43,7.75,,10-30
495,600774,汉商集团,0.26,-182.87,,8.4,,5809.95,-182.88,,10-30
496,688561,奇安信,-1.7,1.19,,-12.17,,-115692.32,14.85,,10-30
497,002067,景兴纸业,0.31,72.22,,7.16,,36110.68,77.49,,10-30
498,600810,神马股份,1.8,1025.0,,26.73,,161847.98,1103.33,,10-30
499,600816,ST安信,-0.33,-52.32,,,,-181890.88,-52.32,,10-30
500,688626,翔宇医疗,0.87,,,8.83,,13143.44,13.33,,10-30
501,600062,华润双鹤,0.85,1.8,,9.26,,88904.19,1.8,,10-30
502,000716,黑芝麻,0.02,-157.58,,0.52,,1428.69,-157.64,,10-30
503,300045,华力创通,0.06,-22.4,,2.03,,3572.92,-22.54,,10-30
504,600833,第一医药,0.16,-37.64,,4.75,,3596.58,-37.64,,10-30
505,601988,中国银行,0.53,15.22,6.32,8.68,1.52,16352300.0,12.22,,10-30
506,002762,金发拉比,0.02,-71.43,,0.67,,660.38,-71.57,,10-30
507,603619,中曼石油,0.1,-114.29,,2.05,,3933.49,-114.11,,10-30
508,600853,龙建股份,0.15,-9.19,,5.74,,14592.18,8.96,,10-30
509,600101,明星电力,0.24,29.81,,4.09,,10242.25,29.82,,10-30
510,000766,通化金马,0.02,-110.19,,0.69,,1578.34,-109.97,,10-30
511,688768,容知日新,0.7,-25.53,,7.46,,3106.0,-19.58,,10-30
512,600118,中国卫星,0.18,-10.0,,3.57,,21389.94,-10.4,,10-30
513,600521,华海药业,0.41,-29.31,,8.78,,58961.85,-29.85,,10-30
514,600886,国投电力,0.48,-36.11,,7.67,,346127.42,-33.58,,10-30
515,603042,华脉科技,0.01,-84.43,,0.13,,103.16,-83.84,,10-30
516,600539,狮头股份,0.05,119.63,,2.53,,1079.9,119.08,,10-30
517,002496,ST辉丰,0.35,250.0,,20.17,,52721.34,255.48,,10-30
518,000023,深天地A,-0.08,175.0,,-2.33,,-1068.62,178.43,,10-30
519,688092,爱科科技,0.8,,,10.28,,4317.86,40.17,,10-30
520,600959,江苏有线,0.05,-19.5,,1.11,,24141.74,-24.13,,10-30
521,000863,三湘印象,0.27,107.69,,6.61,,32195.15,84.35,,10-30
522,603777,来伊份,0.04,-136.36,,0.76,,1278.54,-134.02,,10-30
523,002203,海亮股份,0.48,68.56,,8.95,,92254.8,70.09,,10-30
524,600979,广安爱众,0.15,8.7,,4.46,,18163.78,8.74,,10-30
525,600193,创兴资源,0.05,6.52,,6.91,,2090.7,6.48,,10-30
526,688155,先惠技术,0.92,73.58,,6.21,,6969.99,124.33,,10-30
527,600997,开滦股份,1.01,98.04,,12.69,,160834.61,99.64,,10-30
528,600212,江泉实业,-0.0,-101.99,,-0.06,,-15.18,-101.97,,10-30
529,600612,老凤祥,2.86,21.55,,17.48,,149816.74,21.55,,10-30
530,002236,大华股份,0.81,-16.49,,11.36,,239904.72,-15.08,,10-30
531,000413,东旭光电,-0.26,23.81,,-5.45,,-147111.2,21.13,,10-30
532,601100,恒立液压,1.52,34.51,,23.95,,198578.97,34.9,,10-30
533,002578,闽发铝业,0.05,-10.79,,3.35,,4891.25,-14.93,,10-30
534,000501,鄂武商A,0.71,173.08,,5.38,,54805.23,171.29,,10-30
535,603220,中贝通信,0.3,396.02,,6.1,,10064.56,394.57,,10-30
536,600250,南纺股份,-0.32,-328.57,,-11.42,,-9814.47,-322.24,,10-30
537,600651,飞乐音响,-0.06,-120.72,,-6.35,,-15747.77,-122.91,,10-30
538,603259,药明康德,1.22,18.45,,10.23,,356222.69,50.41,,10-30
539,600271,航天信息,0.29,222.22,,4.15,,52997.62,200.75,,10-30
540,600462,ST九有,-0.1,114.95,,-385.62,,-5450.33,114.84,,10-30
541,600834,申通地铁,0.12,-11.65,,3.7,,5742.62,-11.65,,10-30
542,688669,聚石化学,0.75,,,4.95,,6774.79,-49.87,,10-30
543,601989,中国重工,0.0,-140.0,,0.06,,5532.28,-149.3,,10-30
544,600083,*ST博信,-0.05,-41.05,,,,-1211.88,-41.08,,10-30
545,000736,中交地产,0.0,-99.27,,0.06,,180.69,-99.37,,10-30
546,603626,科森科技,0.73,351.2,,15.65,,36449.03,385.1,,10-30
547,002123,梦网科技,0.11,120.0,,1.37,,8910.49,104.2,,10-30
548,688001,华兴源创,0.62,12.73,,8.2,,27089.51,19.32,,10-30
549,600854,春兰股份,0.19,80.52,,4.66,,9771.28,80.52,,10-30
550,002447,*ST晨鑫,-0.02,-6466.67,,-9.12,,-2721.0,-7351.22,,10-30
551,600870,*ST厦华,-0.01,-6.15,,-32.3,,-320.06,-5.58,,10-30
552,600522,中天科技,0.16,-69.13,,2.07,,48772.64,-69.19,,10-30
553,002156,通富微电,0.53,130.43,,7.09,,70310.77,168.56,,10-30
554,600137,浪莎股份,0.17,12.16,,3.14,,1612.98,12.38,,10-30
555,603707,健友股份,0.69,4.55,,20.59,,84469.74,37.77,,10-30
556,600908,无锡银行,0.64,18.52,,8.22,,119526.4,19.32,,10-30
557,600158,中体产业,-0.03,-310.0,,-0.87,,-3019.11,-338.99,,10-30
558,000835,*ST长动,-0.39,5.87,,,,-12663.3,5.82,,10-30
559,002188,*ST巴士,0.03,-400.0,,,,740.18,-424.83,,10-30
560,600960,渤海汽车,-0.03,-716.67,,-0.55,,-2816.78,-718.48,,10-30
561,000045,深纺织A,0.16,221.6,,2.91,,8152.47,220.38,,10-30
562,603100,川仪股份,1.05,110.0,,14.47,,41633.7,111.71,,10-30
563,600177,雅戈尔,0.86,-28.33,,12.07,,377913.93,-32.32,,10-30
564,600579,克劳斯,-0.3,30.43,,-4.28,,-22237.84,12.14,,10-30
565,603123,翠微股份,0.14,-329.03,,2.98,,11300.95,-446.19,,10-30
566,600195,中牧股份,0.46,-4.67,,9.91,,46463.92,-4.41,,10-30
567,000892,欢瑞世纪,0.06,-140.34,,3.01,,5983.67,-140.35,,10-30
568,688156,路德环境,0.5,56.25,,6.27,,4581.98,105.04,,10-30
569,002547,春兴精工,-0.22,-32.0,,-14.84,,-24545.21,-31.31,,10-30
570,600613,神奇制药,0.1,-137.04,,2.25,,5302.44,-136.08,,10-30
571,601018,宁波港,0.22,7.46,,6.34,,342032.2,26.17,,10-30
572,002563,森马服饰,0.35,337.5,,8.06,,94280.57,336.64,,10-30
573,000415,渤海租赁,-0.06,-89.07,,-1.27,,-34403.8,-89.08,,10-30
574,603188,亚邦股份,-0.23,-48.55,,-5.67,,-12931.28,-48.54,,10-30
575,600231,凌钢股份,0.39,160.0,,12.23,,109432.06,160.06,,10-30
576,600635,大众公用,0.08,8.69,,2.57,,22160.09,8.69,,10-30
577,000959,首钢股份,0.96,333.59,,16.48,,582360.63,395.76,,10-30
578,601156,东航物流,1.64,36.67,,34.88,,242468.67,41.62,,10-30
579,600278,东方创业,0.37,60.87,,4.56,,31796.87,93.14,,10-30
580,002291,星期六,-0.16,4.5,,-4.07,,-14597.3,28.77,,10-30
581,000547,航天发展,0.28,7.69,,5.14,,45073.99,7.79,,10-30
582,600697,欧亚集团,0.44,2.33,,2.62,,6928.5,0.3,,10-30
583,601328,交通银行,0.8,23.08,10.36,8.04,,6436000.0,22.1,,10-30
584,603989,艾华集团,0.9,33.26,,13.76,,35690.44,33.44,,10-30
585,600716,凤凰股份,0.09,41.07,,1.5,,8652.71,41.08,,10-30
586,600333,长春燃气,-0.14,-6.67,,-4.21,,-8760.92,-3.03,,10-30
587,688408,中信博,0.39,-76.22,,2.11,,5232.82,-69.77,,10-30
588,002665,首航高科,-0.04,-4.91,,-1.77,,-10063.72,-7.32,,10-30
589,002030,达安基因,1.8,2.64,,45.64,,252454.03,64.23,,10-30
590,688516,奥特维,2.31,175.0,,19.35,,22778.69,228.11,,10-30
591,002046,国机精工,0.33,216.59,,6.08,,17413.64,216.48,,10-30
592,605128,上海沿浦,0.61,-29.19,,4.72,,4872.96,-5.59,,10-30
593,600768,宁波富邦,0.01,-53.33,,0.44,,99.05,-49.98,,10-30
594,600007,中国国贸,0.77,26.23,,9.49,,77574.1,26.65,,10-30
595,002698,博实股份,0.41,27.83,,15.54,,42183.36,27.83,,10-30
596,000661,长春高新,7.78,39.43,,25.17,,314719.29,39.25,,10-30
597,601828,美凯龙,0.59,34.09,,4.65,,228714.05,32.2,,10-30
598,600026,中远海能,0.09,-87.33,,1.27,,44378.15,-86.65,,10-30
599,002717,岭南股份,0.03,-46.4,,0.92,,4146.96,-45.71,,10-30
600,600290,ST华仪,-0.36,185.42,,-26.01,,-27071.54,185.4,,10-30
601,002955,鸿合科技,0.59,145.83,,4.51,,13906.6,142.63,,10-30
602,601298,青岛港,0.47,4.44,,9.1,,307572.07,4.36,,10-30
603,603322,超讯通信,0.01,-96.67,,0.44,,195.86,-95.79,,10-30
604,603983,丸美股份,0.35,-58.33,,4.71,,14200.29,-57.98,,10-30
605,002318,久立特材,0.64,-1.54,,12.64,,61230.1,11.5,,10-30
606,688360,德马科技,0.69,81.58,,6.58,,5929.95,112.9,,10-30
607,000585,*ST东电,0.03,-85.43,,,,2385.92,-85.42,,10-30
608,603345,安井食品,2.06,26.38,,10.88,,49380.31,30.25,,10-30
609,600350,山东高速,0.4,45.32,,6.79,,206466.92,54.55,,10-30
610,605060,联德股份,0.56,-13.85,,7.83,,12794.6,9.59,,10-30
611,600744,华银电力,-0.5,12350.0,,-34.21,,-88783.11,13479.53,,10-30
612,000625,长安汽车,0.39,-46.58,,5.5,,299224.56,-14.16,,10-30
613,002041,登海种业,0.13,100.15,,3.98,,11677.06,100.02,,10-30
614,605116,奥锐特,0.33,-15.38,,9.29,,13351.59,-4.77,,10-30
615,002367,康力电梯,0.4,-14.68,,10.24,,31475.41,-14.59,,10-30
616,601700,风范股份,0.07,-30.0,,3.01,,7784.72,-29.7,,10-30
617,603501,韦尔股份,4.06,120.65,,26.96,,351848.43,103.78,,10-30
618,600386,北巴传媒,0.13,333.33,,5.55,,10152.82,307.79,,10-30
619,605169,洪通燃气,0.68,-4.0,,8.66,,14177.67,65.76,,10-30
620,600780,通宝能源,0.01,-94.84,,0.15,,856.77,-94.86,,10-30
621,600020,中原高速,0.31,1355.66,,6.66,,77063.9,516.2,,10-30
622,603533,掌阅科技,0.35,-14.63,,6.46,,14874.3,-10.46,,10-30
623,600406,国电南瑞,0.57,3.64,,9.13,,319284.54,25.27,,10-30
624,600038,中直股份,1.05,26.21,,6.79,,61904.91,26.21,,10-30
625,002729,好利科技,0.25,38.89,,3.92,,1658.49,38.36,,10-30
626,000697,炼石航空,-0.29,6.39,,-21.12,,-19238.3,6.42,,10-30
627,600433,冠豪高新,0.1,31.13,,3.87,,19282.33,87.23,,10-30
628,605318,法狮龙,0.31,6.9,,4.71,,4037.72,35.99,,10-30
629,600462,ST九有,-0.1,114.95,,-385.62,,-5450.33,114.84,,10-30
630,600834,申通地铁,0.12,-11.65,,3.7,,5742.62,-11.65,,10-30
631,688669,聚石化学,0.75,,,4.95,,6774.79,-49.87,,10-30
632,601989,中国重工,0.0,-140.0,,0.06,,5532.28,-149.3,,10-30
633,600083,*ST博信,-0.05,-41.05,,,,-1211.88,-41.08,,10-30
634,000736,中交地产,0.0,-99.27,,0.06,,180.69,-99.37,,10-30
635,603626,科森科技,0.73,351.2,,15.65,,36449.03,385.1,,10-30
636,002123,梦网科技,0.11,120.0,,1.37,,8910.49,104.2,,10-30
637,688001,华兴源创,0.62,12.73,,8.2,,27089.51,19.32,,10-30
638,600854,春兰股份,0.19,80.52,,4.66,,9771.28,80.52,,10-30
639,002447,*ST晨鑫,-0.02,-6466.67,,-9.12,,-2721.0,-7351.22,,10-30
640,603666,亿嘉和,1.12,-4.51,,10.82,,22601.0,39.98,,10-30
641,600875,东方电气,0.6,39.53,,5.89,,186618.28,39.02,,10-30
642,600125,铁龙物流,0.25,-12.54,,5.16,,32772.43,-12.38,,10-30
643,002803,吉宏股份,0.66,-42.31,,13.41,,24780.4,-42.76,,10-30
644,603689,皖天然气,0.49,11.36,,6.79,,16351.02,10.44,,10-30
645,600145,*ST新亿,0.01,5000.0,,1.55,,280.4,1488.35,,10-30
646,600548,深高速,0.82,183.74,,,,192769.58,206.04,,10-30
647,600919,江苏银行,1.01,-2.88,10.1,10.52,,1560360.4,30.51,,10-30
648,000055,方大集团,0.16,-20.0,,3.22,,17702.83,-17.9,,10-30
649,603789,星光农机,-0.28,-9.95,,-10.0,,-7245.69,-9.97,,10-30
650,600985,淮北矿业,1.58,23.44,,16.23,,364278.94,31.32,,10-30
651,603817,海峡环保,0.23,3.25,,5.49,,10161.67,3.24,,10-30
652,600601,ST方科,-0.2,168.5,,-95.0,,-44901.31,168.62,,10-30
653,000400,许继电气,0.57,13.12,,6.49,,57902.19,13.14,,10-30
654,603856,东宏股份,0.55,-32.93,,7.04,,14306.25,-31.83,,10-30
655,002568,百润股份,0.75,1.35,,16.52,,56308.56,46.96,,10-30
656,600236,桂冠电力,0.19,-9.4,,9.0,,156289.63,-6.34,,10-30
657,600640,新国脉,-0.25,27.41,,-4.57,,-20124.94,27.43,,10-30
658,688222,成都先导,0.07,75.0,,2.31,,2969.26,103.24,,10-30
659,002925,盈趣科技,1.14,-24.5,,17.97,,88770.2,29.06,,10-30
660,600172,黄河旋风,0.03,-136.38,,1.25,,4049.15,-135.07,,10-30
661,688113,联测科技,0.9,,,10.44,,5084.59,20.8,,10-30
662,002528,英飞拓,-0.2,294.93,,-6.62,,-24283.18,294.79,,10-30
663,603117,万林物流,0.05,-16.67,,1.51,,3468.59,-6.79,,10-30
664,600191,*ST华资,0.02,-71.2,,0.53,,882.63,-71.22,,10-30
665,600593,*ST圣亚,0.02,-104.09,,0.55,,260.88,-104.08,,10-30
666,000156,华数传媒,0.35,5.43,,4.62,,64011.58,36.28,,10-30
667,603158,腾龙股份,0.34,-27.66,,8.59,,10224.45,2.26,,10-30
668,600210,紫江企业,0.28,-2.07,,7.78,,43032.57,-2.27,,10-30
669,000909,数源科技,0.08,27.27,,2.08,,3799.87,85.06,,10-30
670,603829,洛凯股份,0.32,10.34,,6.75,,5058.27,7.44,,10-30
671,688180,君实生物,-0.44,-68.35,,-6.12,,-39212.66,-64.85,,10-30
672,688187,时代电气,1.02,-19.69,,4.92,,120233.83,-19.69,,10-30
673,600637,东方明珠,0.3,-22.7,,3.42,,100086.31,-23.44,,10-30
674,688218,江苏北人,0.12,0.0,,1.71,,1454.8,6.83,,10-30
675,002581,未名医药,0.53,-427.75,,15.17,,34745.3,-427.8,,10-30
676,000504,南华生物,-0.03,141.07,,-37.56,,-840.15,140.33,,10-30
677,000961,中南建设,0.72,-26.1,,9.54,,276501.77,-24.96,,10-30
678,603898,好莱客,0.75,27.12,,8.53,,23381.82,30.05,,10-30
679,600654,ST中安,-0.25,25.0,,,,-31825.94,23.88,,10-30
680,601162,天风证券,0.08,-29.82,,2.85,,63467.68,-9.61,,10-30
681,600275,*ST昌鱼,-0.04,-3.53,,-69.18,,-2086.93,-3.54,,10-30
682,000980,*ST众泰,-0.49,-36.36,,,,-99017.17,-36.65,,10-30
683,002288,超华科技,0.11,-519.31,,6.19,,10120.44,-519.59,,10-30
684,688305,科德数控,0.62,,,7.59,,4662.89,251.72,,10-30
685,688329,艾隆科技,0.56,,,6.09,,3965.62,38.91,,10-30
686,600713,南京医药,0.33,21.77,,7.97,,34632.71,22.52,,10-30
687,601398,工商银行,0.69,7.81,,8.86,,25182100.0,10.12,,10-30
688,605006,山东玻纤,0.9,309.09,,22.9,,44993.06,387.57,,10-30
689,600730,中国高科,0.02,-5.56,,0.54,,1026.04,-4.01,,10-30
690,601595,上海电影,0.03,-105.08,,0.78,,1475.59,-105.55,,10-30
691,002027,分众传媒,0.31,100.66,,23.92,,442255.59,100.81,,10-30
692,000627,天茂集团,0.07,-40.58,,1.62,,35250.67,-38.76,,10-30
